order_id,customer_id,date_of_purchase,nearest_warehouse,cart,order_price,delivery_charges,customer_latitude,customer_longitude,discount,order_total,season,is_premium_delivery,nearest_distance,customer_feedback,satisfied_customer
ORD424034,ID0575561752,2019-02-15,Clayton,"[('iStream', 1), ('Olivia x460', 2), ('Universe Note', 1)]",6050,75.77,-37.8241602,144.9803434,10,5520.77,Summer,False,1.1333,less than $300! amazing. this most value you could get for a smartphone. all the features you can get from a flagship phone at less the price. arguably the best ai camera.,True
ORD242305,ID6167191698,2019-10-17,Richmond,"[('Olivia x460', 2), ('Candle Inferno', 1), ('Alcon 10', 1)]",11830,102.85,-37.8188994,144.9549157,15,10158.35,Spring,True,0.978,the digico inferno is amazing! picture clarity and sound are excellent! i highly recommend this tablet! love it!,True
ORD004955,ID1132069631,2019-11-22,Richmond,"[('Universe Note', 1), ('iStream', 2), ('Toshika 750', 2)]",12390,57.22,-37.8148908,144.9448679,15,10588.72,Spring,False,0.3137,"not worth anything garbage processing speed, can never think about doing 2 things at once. horrible battery life unless you don't turn the screen on. decent screen, good durability.",False
ORD136247,ID6219293732,2019-03-16,Docklands,"[('iAssist Line', 1), ('iStream', 2), ('Lucent 330S', 2), ('pearTV', 1)]",11295,66.19,-37.808795,144.98258710000005,0,11361.19,Autumn,False,1.1201,s10 husband loves the gift - does awesome photos,True
ORD149073,ID5884356159,2019-01-29,Richmond,"[('Alcon 10', 1), ('Lucent 330S', 2)]",11410,83.25,-37.8240812,144.93533090000005,5,10922.75,Summer,False,1.6365,"said good to very good as advertised, said good to very good, yes it was that, very happy!",True
ORD395009,ID0054552188,2019-07-10,Clayton,"[('iStream', 1), ('Alcon 10', 2), ('Universe Note', 1)]",21500,67.75,-37.8200225,144.98509840000003,15,18342.75,Winter,False,1.3764,four stars solid basic phone - saves me a doodooload of money over smartphone.,True
ORD402733,ID1479905379,2019-02-06,Clayton,"[('Thunder line', 1), ('Olivia x460', 1), ('iStream', 2), ('Toshika 750', 1)]",8025,97.66,-37.820832,144.95620630000005,0,8122.66,Summer,True,1.1996,"instant customer for life very satisfied with phone, good price, fast delivery, i will definitely buy from seller again!",True
ORD234190,ID1283628974,2019-05-18,Richmond,"[('iAssist Line', 2), ('Olivia x460', 2), ('Alcon 10', 1), ('Thunder line', 2)]",20210,68.78,-37.7998258,144.9551209,5,19268.28,Autumn,False,1.5959,awesome photos purchased this phone specifically for the camera. the camera works brilliantly especially under low-light conditions.,True
ORD153546,ID2959992605,2019-11-24,Clayton,"[('Alcon 10', 2), ('pearTV', 2), ('Thunder line', 1), ('Olivia x460', 1)]",33925,73.09,-37.8183511,144.9652344,5,32301.84,Spring,False,0.3806,"amazing! wow, i havn;t needed to root, unlock, and install roms at all yet. the stock rom is plenty fast enough for me and the battery life is amazing. i would typically get about one day from my s3 and i get about 2 days from the note3.",True
ORD015646,ID0206204617,2019-06-20,Richmond,"[('Candle Inferno', 2), ('pearTV', 1), ('Lucent 330S', 1)]",8400,82.17,-37.8172033,144.9274349,25,6382.17,Winter,True,1.7987,love the features and response solid phone. love the features and response. my only negative is the absence of a memory card.,True
ORD066833,ID0710035347,2019-05-11,Richmond,"[('Universe Note', 2), ('Candle Inferno', 1), ('iAssist Line', 2), ('Alcon 10', 1)]",20730,80.08,-37.8148138,144.9377022,0,20810.08,Autumn,True,0.8575,really good excellent. it didn't come with headphones. the cellphone's camera is excellent,True
ORD309163,ID0492939882,2019-07-11,Docklands,"[('Candle Inferno', 2), ('Thunder line', 1)]",3040,82.3,-37.7994026,145.0111035,10,2818.3,Winter,True,1.8274,i am very happy with the service and product product looks brand new and acts perfectly. i am very happy with the service and product.,True
ORD184566,ID1594632468,2019-04-24,Clayton,"[('iStream', 1), ('iAssist Line', 2)]",4600,64.89,-37.8201847,144.978879,0,4664.89,Autumn,False,0.8391,this phone was bought as a gift for someone l love communications and that’s it.,True
ORD396514,ID2170946981,2019-05-03,Docklands,"[('Candle Inferno', 1), ('Olivia x460', 1), ('pearTV', 2)]",14275,53.81,-37.8018605,144.9840534,10,12901.31,Autumn,False,1.3367,"just won't hold a good charge. phone ok, just won't hold a good charge...",False
ORD314479,ID0283334320,2019-04-24,Richmond,"[('Lucent 330S', 2), ('pearTV', 1), ('Olivia x460', 1), ('Thunder line', 1)]",12175,68.39,-37.8011916,144.9520317,5,11634.64,Autumn,False,1.3506,great phone awesome phone could only use either boost or cricket.,True
ORD130097,ID0664380026,2019-07-14,Clayton,"[('Alcon 10', 2), ('iStream', 1)]",18050,75.42,-37.8208935,144.96583619999996,10,16320.42,Winter,True,0.4149,"my favorite phone in this price range my favorite phone in this price range. i iove huawei (currently using the mate 9), so i bought this p20 lite for my girlfriend who was looking for a new phone. she's really happy with it and so am i.",True
ORD311966,ID4391665570,2019-03-27,Clayton,"[('Universe Note', 1), ('Lucent 330S', 1)]",4680,67.15,-37.8122409,144.9638955,15,4045.15,Autumn,False,0.8647,"perfect it works perfectly and looks brand new. the only problem i have is the battery dies a little fast, but that might just be the model.",True
ORD344918,ID0655124674,2019-09-24,Richmond,"[('pearTV', 2), ('Alcon 10', 1), ('Toshika 750', 1), ('Candle Inferno', 1)]",26320,101.55,-37.8065238,144.94161469999997,0,26421.55,Spring,True,0.8359,"very easy to use it is pretty big and hard to talk on sometimes, but i love when i am looking something up and i can see so much better with this phone!",True
ORD127847,ID2781290204,2019-02-13,Richmond,"[('Thunder line', 1), ('Lucent 330S', 2), ('Universe Note', 1), ('iAssist Line', 1)]",10315,82.23,-37.8223897,144.95514430000003,25,7818.48,Summer,True,1.2939,one star stopped working about 2 weeks after i started using it.,False
ORD448813,ID3994640126,2019-09-14,Docklands,"[('Alcon 10', 1), ('pearTV', 2), ('Toshika 750', 2)]",30210,88.65,-37.798483,144.9979935,25,22746.15,Spring,True,1.3044,keep shopping. phone wont activate would not port to activate. seller required me to pay return shipping. keep shopping,False
ORD382573,ID1449285256,2019-08-30,Clayton,"[('Candle Inferno', 1), ('Alcon 10', 2), ('Universe Note', 1), ('Olivia x460', 2)]",24230,66.09,-37.8160865,144.98268259999998,10,21873.09,Winter,False,1.188,"amazing phone amazing phone in all aspects. the features are great, high quality camera and the pop-up selfie camera is awesome.",True
ORD487233,ID3202364312,2019-03-02,Richmond,"[('iAssist Line', 2), ('Candle Inferno', 2), ('Olivia x460', 1), ('iStream', 1)]",6685,50.22,-37.8155822,144.9579939,10,6066.72,Autumn,False,1.0139,problmas con la bateria dura muy poco y el auricular hace ruido a metal estimados . quisiera consultar si el servicio de reacondiconado tiene garantia o no,False
ORD067300,ID3215192042,2019-10-13,Richmond,"[('Toshika 750', 2), ('Alcon 10', 2), ('iStream', 1)]",26690,97.66,-37.808744,144.9483529,25,20115.16,Spring,True,0.4517,"five stars phone like new, works fine, battery doesn't last very long. overall very good.",True
ORD360681,ID0591435941,2019-10-30,Clayton,"[('Olivia x460', 1), ('iAssist Line', 2), ('Lucent 330S', 1)]",6905,71.63,-37.8187538,144.967203,15,5940.88,Spring,False,0.2072,five stars i love note 5,True
ORD001930,ID5797758273,2019-05-09,Richmond,"[('Thunder line', 1), ('pearTV', 2), ('Lucent 330S', 1)]",16030,63.82,-37.8066767,144.9451204,15,13689.32,Autumn,True,0.6892,wasn't what i thought it would be. not a good investment.,False
ORD449736,ID0777778351,2019-11-05,Richmond,"[('Alcon 10', 2), ('iStream', 1)]",18050,102.14,-37.805422,144.95229009999997,25,13639.64,Spring,True,0.9287,it's good but it becomes very hot when you are playing ... it's good but it becomes very hot when you are playing or processing images!! this a the problem of this model.,True
ORD339547,ID5167159986,2019-04-01,Docklands,"[('Lucent 330S', 2), ('pearTV', 1), ('Universe Note', 2)]",15670,66.71,-37.8113612,145.0050992,10,14169.71,Autumn,False,0.881,"the candle inferno hd has a larger screen (8"" vs. 7"") and images are crisper with more vibrant colors.",True
ORD281064,ID1458418065,2019-06-10,Docklands,"[('pearTV', 1), ('Olivia x460', 2)]",8760,70.94,-37.8196578,145.0098988,15,7516.94,Winter,False,1.6794,best money can buy all in one,True
ORD100999,ID4061053449,2019-01-27,Docklands,"[('Universe Note', 2), ('Thunder line', 2)]",11260,51.43,-37.8097476,144.99315159999998,5,10748.43,Summer,False,0.185,the only runs on 3g the phone does only run 3g,False
ORD388924,ID0607606104,2019-07-24,Clayton,"[('Candle Inferno', 1), ('Alcon 10', 2), ('Olivia x460', 1)]",19555,50.52,-37.8127385,144.9650912,0,19605.52,Winter,False,0.7608,"my grand kid didn't like device, get frustrated to navigate education video. not worth it!",False
ORD215120,ID6167441079,2019-03-20,Clayton,"[('Toshika 750', 2), ('Candle Inferno', 2), ('iAssist Line', 1), ('Lucent 330S', 2)]",14185,77.75,-37.8158152,144.96518590000005,0,14262.75,Autumn,True,0.493,i love it! i purchased this after my phone died. i never bought a refurbished phone before and didn't know what to expect. this phone is amazing and i love it! this phone looks and performs like a brand new phone!!,True
ORD202129,ID1833117899,2019-04-22,Richmond,"[('iAssist Line', 1), ('Candle Inferno', 2), ('Universe Note', 2), ('Alcon 10', 1)]",18935,68.43,-37.803807,144.9604538,15,16163.18,Autumn,False,1.5362,five stars great phone!,True
ORD408149,ID0055725841,2019-10-29,Richmond,"[('pearTV', 1), ('Universe Note', 1), ('Thunder line', 2), ('iAssist Line', 2)]",18570,62.76,-37.8078054,144.95587319999996,25,13990.26,Spring,False,0.9451,worst phone ever this is the worst phone ever. it takes almost 3mins to connect a call. stupid phone.,False
ORD455159,ID4787373723,2019-09-02,Clayton,"[('iStream', 1), ('Alcon 10', 2)]",18050,99.98,-37.8152518,144.9663639,10,16344.98,Spring,True,0.4659,like it! good price too! the mods make it unique. buying it online avoids the cell company pricing and bloatware you cannot remove. nice to go stock android and depart from olivia touchwiz which is unnecessary.,True
ORD163417,ID0356126633,2019-10-27,Docklands,"[('Universe Note', 1), ('Thunder line', 2), ('Olivia x460', 2)]",10260,79.54,-37.8191873,144.9876191,25,7774.54,Spring,False,1.2227,five stars this phone 📱 is so good picture r pretty i could recommend,True
ORD328411,ID1545387649,2019-10-15,Richmond,"[('Universe Note', 1), ('iAssist Line', 2)]",7900,82.47,-37.8009923,144.9566858,5,7587.47,Spring,False,1.5512,value i purchased it for my sons 15th birthday. he loves it!,True
ORD120481,ID2935358337,2019-06-13,Docklands,"[('Thunder line', 2), ('iStream', 2)]",4660,82.67,-37.82717810000001,144.9940628,15,4043.67,Winter,True,1.9154,phone works great with my at&t carrier received my universe s7 quickly. phone works great with my at&t carrier. no network problems at all! im so happy thank you,True
ORD012143,ID0711331301,2019-03-27,Richmond,"[('iStream', 1), ('Lucent 330S', 1)]",1380,80.38,-37.8069753,144.9569695,10,1322.38,Autumn,True,1.0772,"nice pick wide screen, able to use it in india as well with 4g, sleek and completely fits it description",True
ORD467244,ID2384091389,2019-08-13,Clayton,"[('pearTV', 2), ('iAssist Line', 2), ('Olivia x460', 1), ('Thunder line', 1)]",20475,78.72,-37.8081909,144.9732485,0,20553.72,Winter,True,1.2029,love it! had to return first one but just love it....had no problem with return..,True
ORD054754,ID0129279833,2019-01-02,Docklands,"[('Candle Inferno', 2), ('Thunder line', 2), ('pearTV', 1), ('iAssist Line', 2)]",15980,93.34,-37.8020804,144.9950531,5,15274.34,Summer,True,0.8813,universe s4 my phone got delivered exactly when it said it would...works perfect and i loved the price. still working great haven't had any problems with the phone.,True
ORD327865,ID0575434448,2019-05-14,Clayton,"[('Toshika 750', 1), ('Candle Inferno', 1), ('pearTV', 1)]",11060,68.81,-37.819804100000006,144.98529069999995,5,10575.81,Autumn,False,1.3906,perfect love it,True
ORD027662,ID0233275077,2019-11-03,Clayton,"[('pearTV', 1), ('Universe Note', 2)]",13210,68.8,-37.8055972,144.9761336,0,13278.8,Spring,False,1.5584,"it didn't work the phone didn't work at all. it was heating up and could not hold charge, i returned it.",False
ORD226268,ID3146808080,2019-12-15,Docklands,"[('Toshika 750', 2), ('Thunder line', 2), ('pearTV', 1), ('Lucent 330S', 1)]",20540,71.39,-37.8121665,144.9880695,5,19584.39,Summer,False,0.6746,not bad i can't install calling recorders,True
ORD427449,ID3215192017,2019-08-11,Richmond,"[('Thunder line', 2), ('iAssist Line', 2), ('Lucent 330S', 2)]",11270,57.97,-37.80897120000001,144.94920459999997,25,8510.47,Winter,True,0.4529,great price. maybe too small for those who need reading glasses but refuse to wear them during usage of tablet.,False
ORD343675,ID0136514376,2019-05-02,Clayton,"[('Lucent 330S', 2), ('pearTV', 2), ('Candle Inferno', 2)]",15940,65.51,-37.8187309,144.961279,0,16005.51,Autumn,False,0.7276,"excellent product, good performance, nice excellent product, good performance, i would like to change the size of the letters and to allow simultaneous work with two lines",True
ORD398904,ID6167417933,2019-05-13,Clayton,"[('Lucent 330S', 2), ('pearTV', 1), ('Toshika 750', 2)]",17410,65.58,-37.8151573,144.959592,5,16605.08,Autumn,True,0.9557,need back my money phone suck the phone no good it keeping turn it self off all the time and freezing up. snd it only a few months. it shout off and not turning on.,False
ORD077097,ID2086399986,2019-07-03,Docklands,"[('iAssist Line', 2), ('pearTV', 2)]",17070,66.6,-37.80043670000001,144.98402,25,12869.1,Winter,True,1.4508,swiping had to be repeated several times sometimes to get the action to respond. returned.,False
ORD457296,ID0844462096,2019-01-15,Richmond,"[('Alcon 10', 1), ('Lucent 330S', 1)]",10180,59.38,-37.8209811,144.9473457,15,8712.38,Summer,False,0.9251,nunca recibí el celular.. fue sustraído nunca recibí el teléfono celular..,False
ORD007006,ID3106293376,2019-06-09,Richmond,"[('pearTV', 2), ('Toshika 750', 2), ('Lucent 330S', 2)]",23720,69.54,-37.8065987,144.9329051,10,21417.54,Winter,False,1.4174,bought for my wife.. she came from an alcon 4 so of course this phone is godlike to her lol. its a good phone and specs are really good. its plagued by olivias terrible software and slow carrier updates but i rooted it with cyanogenmod 11 and its a beast.,True
ORD490809,ID3164000436,2019-06-07,Richmond,"[('pearTV', 1), ('Toshika 750', 2), ('Alcon 10', 1)]",23900,59.45,-37.8005276,144.9264467,25,17984.45,Winter,False,2.2622,disappointed! this phone was good at first. i bought it because i didn't want all the features of a smartphone. but not even 2 months after buying this phone the phone no longer charges or turns on.,False
ORD387654,ID0581787751,2019-08-18,Richmond,"[('Thunder line', 2), ('iAssist Line', 2)]",8810,89.33,-37.8038491,144.9181006,5,8458.83,Winter,True,2.7305,this inexpensive tablet does everything i want it to do. i can read my books and magazines and keeps tabs on my kids and grandkids on facebook. very easy to use and crystal clear pictures and video.,True
ORD030796,ID0681205570,2019-11-19,Docklands,"[('Universe Note', 1), ('iStream', 1), ('iAssist Line', 2)]",8050,109.89,-37.8245806,145.00054550000004,0,8159.89,Spring,True,1.6894,"nice phone the volume isn't high nor is the speaker phone, but the phone is great and the storage capacity is awesome.",True
ORD255060,ID1960476797,2019-10-31,Richmond,"[('Lucent 330S', 1), ('iStream', 2)]",1530,98.61,-37.8173885,144.9526609,15,1399.11,Spring,True,0.7193,excellence excellent product and excellent customer service by vendor. im real happy with it. thanks,True
ORD124627,ID0579994804,2019-01-21,Richmond,"[('iAssist Line', 2), ('Alcon 10', 2), ('iStream', 2)]",22650,77.66,-37.8041383,144.9384214,10,20462.66,Summer,False,1.217,"much cheaper than getting it from your service carrier, just as good! brand new, works great!! good deal... no complaints !",True
ORD236313,ID0441996139,2019-01-03,Docklands,"[('Alcon 10', 2), ('pearTV', 1)]",24210,81.51,-37.8191759,144.9995951,5,23081.01,Summer,True,1.0915,disappointed customer i enjoyed this phone for the 40 days i had it until it suddenly went blank and the battery refused to charge and showed a red bar. so i am stuck with a phone that does not work.,False
ORD068979,ID0571731212,2019-02-07,Richmond,"[('Thunder line', 1), ('pearTV', 1)]",8490,99.01,-37.8243379,144.9445459,15,7315.51,Summer,True,1.3173,five stars this is a good product.,True
ORD121702,ID1224821940,2019-12-16,Richmond,"[('Universe Note', 2), ('Candle Inferno', 2), ('Thunder line', 1)]",9940,59.2,-37.8122037,144.9381195,25,7514.2,Summer,False,0.7888,one star products not representative of advertisements,False
ORD441695,ID0472236199,2019-07-01,Clayton,"[('Alcon 10', 1), ('pearTV', 1)]",15260,83.11,-37.8000976,144.9699674,0,15343.11,Winter,True,2.0594,"works ok on wi-fi but so far i haven't been ... works ok on wi-fi but so far i haven't been able to activate it on freedompop network, which is the main reason i bought it",True
ORD174689,ID3213655346,2019-09-02,Richmond,"[('Candle Inferno', 1), ('pearTV', 2)]",13050,83.03,-37.8094801,144.9479139,0,13133.03,Spring,True,0.3631,first time in 8 years i’m trying different phone than pear’s alcon first time in 8 years i’m trying different phone than pear’s alcon. it’s horrible imo,False
ORD227782,ID0634777950,2019-12-19,Richmond,"[('Olivia x460', 2), ('iAssist Line', 1), ('Toshika 750', 2)]",13315,73.65,-37.8146593,144.93774430000005,25,10059.9,Summer,False,0.8493,"awesome phone takes best pictures ever it's a awesome phone. very quick shipping. only thing i was disappointed with, is it didn't come with a manual book",True
ORD266497,ID0777800877,2019-09-18,Richmond,"[('pearTV', 2), ('Alcon 10', 1), ('iAssist Line', 2), ('Universe Note', 2)]",32920,79.02,-37.8037609,144.9556014,15,28061.02,Spring,False,1.2439,great phone i absolutely love this phone. i made the switch from pear to android with the latest phone updates and it was the best decision i could have made. there are so many more things you can customize with the phone and it's settings it really makes it personal.,True
ORD049268,ID0767584204,2019-04-10,Clayton,"[('Alcon 10', 2), ('Thunder line', 2)]",22260,68.33,-37.8075354,144.97041769999996,5,21215.33,Autumn,False,1.2335,can't beat the value on this. 5 stars even though it has less apps than the play store.,True
ORD417618,ID0356085165,2019-08-13,Docklands,"[('iAssist Line', 1), ('Alcon 10', 2), ('iStream', 2)]",20425,64.43,-37.8161301,145.001307,15,17425.68,Winter,False,0.867,xperia phone bought this phone because of its picture quality and it has never disappointed me. the pictures and video are crisp clear so also is the audio. it's a good buy for the price,True
ORD282954,ID0387152996,2019-10-08,Richmond,"[('Alcon 10', 1), ('Lucent 330S', 1)]",10180,75.06,-37.8071101,144.9468352,0,10255.06,Spring,False,0.6196,"it comes with a silicon case. it was perfect, accurate and amazing. it really worth it. very serious vendor",True
ORD030592,ID0233315009,2019-05-07,Clayton,"[('Universe Note', 1), ('Olivia x460', 2), ('iStream', 1)]",6050,81.64,-37.8027963,144.9749412,5,5829.14,Autumn,True,1.8214,bargain phone good price for the value.only thing that could use improvement is the volume of the speaker.,True
ORD476767,ID2302923326,2019-04-11,Clayton,"[('Alcon 10', 1), ('iStream', 2), ('pearTV', 2), ('Candle Inferno', 1)]",22300,78.85,-37.8158579,144.98237680000005,25,16803.85,Autumn,True,1.1683,according to the price it's worth it i like it,True
ORD145772,ID1668524207,2019-02-01,Clayton,"[('Candle Inferno', 2), ('Universe Note', 1), ('Olivia x460', 1), ('pearTV', 2)]",18155,69.56,-37.8291827,144.9878646,10,16409.06,Summer,False,1.9955,"not renewed, just used this was not renewed at all. ordered 2 and both screens were scratched badly. there is a sliver out of the rear glass panel, and the crevices are dirty. this was just turned around and resold, nothing was done to ""renew"" it.",False
ORD181702,ID4520380553,2019-05-06,Clayton,"[('Candle Inferno', 2), ('iAssist Line', 2), ('Toshika 750', 2), ('Alcon 10', 1)]",22900,78.91,-37.8199382,144.961391,10,20688.91,Autumn,True,0.733,great phone! checking compatibility for a project is your own responsibility. don't blame the manufacturer.,True
ORD253493,ID3146808078,2019-08-31,Docklands,"[('pearTV', 2), ('Alcon 10', 1), ('Thunder line', 1)]",23750,59.87,-37.8121287,144.98769840000003,25,17872.37,Winter,True,0.7038,worst phone i have ever owned this phone lasted 6 months. after that it started overheating and restarting itself constantly. do not buy,False
ORD012132,ID0628177290,2019-12-22,Richmond,"[('iAssist Line', 1), ('Candle Inferno', 1), ('Lucent 330S', 1)]",3885,51.35,-37.8113593,144.9474612,0,3936.35,Summer,False,0.1503,"rip off the camera made the picture's look yellow. the battery was fine for about 1 month, then wouldn't charge past 18%. no response from the seller. i lost $250 do not buy.",False
ORD387755,ID2346846623,2019-11-27,Docklands,"[('Candle Inferno', 1), ('Toshika 750', 2)]",9070,105.07,-37.8094081,144.981048,0,9175.07,Spring,True,1.2491,she likes to read books and this is a fast and cheap way for her to do so,True
ORD325454,ID6197211482,2019-11-03,Richmond,"[('Olivia x460', 2), ('Alcon 10', 2)]",20350,65.61,-37.8142946,144.9328163,10,18380.61,Spring,False,1.2663,"one star 5 month after buy it, the phone is dead. not work.",False
ORD175211,ID4826905595,2019-11-26,Clayton,"[('Alcon 10', 1), ('Candle Inferno', 2), ('iAssist Line', 1)]",12035,72.68,-37.8191593,144.964517,5,11505.93,Spring,False,0.4471,great phone! the product arrived on time and in great condition. it was almost like it was brand new. software works fine and i'm loving the battery life. the new updates are definitely worth the purchase. glad i bought it.,True
ORD152167,ID2810282455,2019-03-14,Docklands,"[('Olivia x460', 2), ('Toshika 750', 1), ('Lucent 330S', 1), ('Alcon 10', 1)]",16950,65.64,-37.8149589,144.99148630000005,25,12778.14,Autumn,False,0.6432,i am pleased with my prevail ii i am pleased with my prevail ii; great improvement from prior the kyocera i had. i did purchased a micro 32gb scan disk for additional space.,True
ORD446652,ID0777721760,2019-08-27,Richmond,"[('Thunder line', 1), ('Olivia x460', 2), ('Candle Inferno', 1)]",5060,78.24,-37.8057967,144.9550782,25,3873.24,Winter,True,1.0402,love my new phone exactly what i was expecting and great customer service!,True
ORD281505,ID5694419768,2019-02-01,Clayton,"[('Toshika 750', 1), ('Candle Inferno', 2)]",5180,56.68,-37.8118378,144.9733504,25,3941.68,Summer,False,0.8231,one star the screen had a block line close to the home button,False
ORD142686,ID0356127457,2019-12-26,Docklands,"[('Lucent 330S', 1), ('Universe Note', 2), ('Alcon 10', 1), ('Olivia x460', 1)]",18305,59.21,-37.8173966,144.988347,25,13787.96,Summer,False,1.0224,this phone was not unlocked ! this phone was not unlocked!!!,False
ORD125232,ID0054552828,2019-12-27,Clayton,"[('Toshika 750', 2), ('iAssist Line', 2)]",13090,77.03,-37.819849700000006,144.98248909999995,25,9894.53,Summer,False,1.1463,new phone is like a new thing you have nothing,True
ORD247214,ID0581717966,2019-10-25,Richmond,"[('Olivia x460', 2), ('Toshika 750', 2), ('iStream', 1), ('Lucent 330S', 2)]",13700,104.39,-37.8054867,144.9351555,5,13119.39,Spring,True,1.3182,"is the best of its age this phone, when equipped with android 4.4 kitkat, is the best of its age. unfortunately, the device ships with 4.2, and you must engage in some hijinks to help it realize its full potential.",True
ORD194862,ID1327098179,2019-06-22,Clayton,"[('pearTV', 1), ('Candle Inferno', 2), ('Alcon 10', 1), ('Toshika 750', 1)]",20440,62.86,-37.8137047,144.9655369,25,15392.86,Winter,False,0.6488,"i like that it is a good reader and that you can also put some apps on it -- i use it to check email, one note, etc. but primarily as a reader.",True
ORD127170,ID0767188004,2019-07-11,Clayton,"[('pearTV', 1), ('Toshika 750', 2), ('Alcon 10', 1), ('iAssist Line', 2)]",28350,64.08,-37.819837,144.9649302,0,28414.08,Winter,False,0.4292,excellent phone very good device,True
ORD022962,ID0306963434,2019-03-25,Richmond,"[('Thunder line', 2), ('Lucent 330S', 1), ('Candle Inferno', 1)]",6020,67.21,-37.8102615,144.93406059999995,15,5184.21,Autumn,False,1.1751,"pretty good quality phone and condition the battery was not new, but the condition of the phone was really good.",True
ORD228302,ID2180785576,2019-09-05,Clayton,"[('iAssist Line', 1), ('Toshika 750', 2), ('Universe Note', 2), ('Alcon 10', 1)]",26715,75.22,-37.8173377,144.9602763,10,24118.72,Spring,False,0.8275,"awesome phone! this is excellent! the phone came too fast, new, original, and in perfect condition, 200% recommend!!!!",True
ORD299918,ID0129549424,2019-08-03,Richmond,"[('Olivia x460', 1), ('iStream', 1)]",1375,67.61,-37.8093501,144.9315798,25,1098.86,Winter,False,1.4115,five stars works perfect,True
ORD066404,ID1492145817,2019-04-03,Richmond,"[('pearTV', 1), ('iStream', 2), ('Thunder line', 1), ('Universe Note', 1)]",12240,64.05,-37.8129912,144.952109,0,12304.05,Autumn,False,0.4447,cool phone i love this phone i'm using it right now,True
ORD232834,ID6167440952,2019-11-10,Clayton,"[('iAssist Line', 2), ('Candle Inferno', 1), ('Lucent 330S', 2)]",7340,97.87,-37.8161821,144.963919,15,6336.87,Spring,True,0.5634,wonderful everything is going great!!! thank u very much!! i love my new phone!!,True
ORD051749,ID0634780144,2019-04-26,Richmond,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Olivia x460', 2), ('iStream', 1)]",11980,78.2,-37.8123666,144.9382466,15,10261.2,Autumn,True,0.7766,awesome with a but!! sturdy - clarity is great - easy to use only problem - no speaker option...... big issue for me but im living with it atm.,True
ORD037824,ID0343337633,2019-06-22,Clayton,"[('Olivia x460', 1), ('iAssist Line', 2), ('Candle Inferno', 1), ('iStream', 2)]",6405,72.85,-37.7997034,144.9681371,10,5837.35,Winter,False,2.1066,satisfied phone looks and works great!,True
ORD212825,ID1463547093,2019-01-19,Docklands,"[('iStream', 1), ('Candle Inferno', 2), ('iAssist Line', 2), ('pearTV', 2)]",18080,75.78,-37.8185006,145.0026771,0,18155.78,Summer,False,1.151,five stars this is a great phone for the money. beautiful design and excellent battery.,True
ORD107881,ID0767584876,2019-04-17,Clayton,"[('Lucent 330S', 2), ('Candle Inferno', 1)]",2890,79.91,-37.8080853,144.973057,5,2825.41,Autumn,True,1.2099,five stars excellent seller and product,True
ORD335785,ID0339311652,2019-02-03,Richmond,"[('Universe Note', 1), ('Candle Inferno', 2)]",4310,93.85,-37.80488270000001,144.9507265,25,3326.35,Summer,True,0.925,"excellent watch excellent watch, the watch was well packaged fast shipping.",True
ORD399823,ID0233262815,2019-03-16,Docklands,"[('iStream', 1), ('Olivia x460', 2)]",2600,69.12,-37.7984572,144.9796105,25,2019.12,Autumn,False,1.8809,five stars dam good for the price,True
ORD305339,ID0092159611,2019-10-25,Clayton,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('pearTV', 2)]",14280,97.44,-37.8191774,144.9655193,25,10807.44,Spring,True,0.3604,"works perfect and runs smooth smartphone arrived on time & intact ( brand new) ; works perfect and runs smooth. great value of a device; just needed a smartphone, to get me running...until another purchase! ;-)",True
ORD016030,ID4520380542,2019-12-10,Clayton,"[('Alcon 10', 2), ('Universe Note', 2)]",24800,74.8,-37.8176118,144.95922030000003,15,21154.8,Summer,False,0.915,outstanding little phone simple straight to the point design that works. is relatively inexpensive and dependable. does everything good. no complaints,True
ORD382268,ID3215192031,2019-08-13,Richmond,"[('iStream', 1), ('Thunder line', 2), ('Lucent 330S', 1)]",5740,47.11,-37.8086915,144.94671680000005,5,5500.11,Winter,False,0.4443,severe screen damage poor condition,False
ORD163644,ID4315827364,2019-12-21,Docklands,"[('Candle Inferno', 2), ('Thunder line', 2)]",5220,90.28,-37.8118332,145.0004391,10,4788.28,Summer,True,0.5015,i am very pleased with the unit i am very pleased with the unit. i was apprehensive when it arrived because their was no box and it was shipped in a plain container i first didn't realized it was my cell phone. product was accurately described and i would not have problem ordering it again.,True
ORD210954,ID1449308623,2019-06-03,Docklands,"[('iAssist Line', 1), ('pearTV', 2), ('Alcon 10', 1), ('Universe Note', 2)]",30695,76.19,-37.8165703,144.98697990000005,15,26166.94,Winter,True,1.0306,four stars great phone,True
ORD344207,ID3419344113,2019-04-09,Clayton,"[('Thunder line', 2), ('Universe Note', 2)]",11260,64.87,-37.80842360000001,144.9760374,10,10198.87,Autumn,True,1.2678,"scam this phone is not unlocked,. scam!",False
ORD102610,ID6167489359,2019-04-13,Richmond,"[('pearTV', 2), ('Universe Note', 1)]",16070,65.29,-37.81316029999999,144.9516,25,12117.79,Autumn,False,0.4021,three stars it is ok,True
ORD282266,ID0248746675,2019-12-27,Docklands,"[('Olivia x460', 2), ('pearTV', 2)]",15070,71.22,-37.8164225,144.9914981,10,13634.22,Summer,False,0.7871,awesome awesome,True
